toi,toipfx,tfopwg_disp,pl_orbper,pl_rade,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
1241.01,1241,PC,4.7802597,7.6126429,1770.0151344,11.1634,546.522,5826.0,3.7213,2.3387201
1242.01,1242,PC,0.3814849,2.0605,931.396,11.598,110.015,4255.0,4.55641,0.71
1243.01,1243,PC,4.6595169,2.1961507,17.2664038,11.1966,43.1865,3489.0,4.74553,0.490729
1244.01,1244,PC,6.4002807,2.2730301,56.4368797,11.0157,102.551,4599.0,4.58487,0.720551
1245.01,1245,PC,4.8204512,2.36747,17.8782,12.1819,80.0982,3692.0,4.71598,0.52
1246.01,1246,CP,18.6548829,4.3869878,27.832077,11.1802,169.422,5141.0,4.49143,0.876154
1246.02,1246,CP,4.3074513,3.2819879,196.4755358,11.1802,169.422,5141.0,4.49143,0.876154
1246.03,1246,CP,5.9041278,2.4489454,129.0410781,11.1802,169.422,5141.0,4.49143,0.876154
1246.04,1246,CP,37.9251983,3.241643,10.8068346,11.1802,169.422,5141.0,4.49143,0.876154
1247.01,1247,PC,15.9234883,2.18203,48.5414,8.4724,73.8713,5711.85,4.38315,1.08
1248.01,1248,PC,4.3601536,6.9564258,202.0738994,11.1153,168.735,5227.0,4.50479,0.874131
1249.01,1249,PC,13.0791581,3.25485,48.6058,10.2108,139.49,5453.0,4.41707,1.0
125.01,125,CP,4.6517186,2.66889,540.772,10.1985,111.059,5154.0,4.47072,0.85
125.02,125,CP,9.1549418,2.62011,42.2592,10.1985,111.059,5154.0,4.47072,0.85
125.03,125,CP,19.9815709,2.54717,16.5853,10.1985,111.059,5154.0,4.47072,0.85
1250.01,1250,FA,1.4415044,3.8345209,5519.1845,6.895,66.3631,6603.0,4.438,1.58365
1251.01,1251,APC,5.9630544,10.0859,112.667,10.6479,185.952,5273.0,4.438,0.94
1252.01,1252,PC,1.1219715,3.9968417,1132.461295,12.0623,123.8346,5780.0,4.67672,0.624
1253.01,1253,FP,4.6756797,4.02964,343.911,9.89947,185.23,5779.0,4.88162,1.45
1254.01,1254,APC,1.0180114,6.5875997,2488.20146,10.794,199.039,5451.0,4.33923,1.0933
1255.01,1255,CP,10.2888871,2.73221,25.0029,9.1416,65.9501,5126.0,4.49772,0.87
1256.01,1256,FP,1.0332441,4.087988,16.7778791,13.5608,,2972.0,5.15741,0.156193
1257.01,1257,KP,5.4526479,14.5502,433.78,9.87463,249.325,6509.0,4.17233,1.57
1258.01,1258,PC,10.2613397,3.60391,372.358,9.13619,154.944,6124.0,4.15391,1.49
1259.01,1259,CP,3.4779776,12.5541925,153.1388971,11.1534,118.106,4699.0,4.54638,0.765001
126.01,126,KP,3.0353977,13.7911583,726.7569274,12.7923,573.027,5751.0,4.35036,1.07224
1260.01,1260,CP,3.1274634,2.5802896,103.2675998,10.8116,73.5977,4225.0,4.5756,0.693431
1260.02,1260,CP,7.4931613,2.7733674,32.2107098,10.8116,73.5977,4225.0,4.5756,0.693431
1260.03,1260,CP,49.825166,3.8319135,2.5760566,10.8116,73.5977,4225.0,4.5756,0.693431
1261.01,1261,PC,18.0574016,3.8092663,58.1250403,10.6965,199.964,5897.0,4.45922,1.01
1262.01,1262,PC,20.8774413,2.16145,17.8402,9.5966,93.2276,5396.0,4.50457,0.9
1263.01,1263,PC,1.0214555,1.46266,733.19,8.5325,46.5539,5098.0,4.54682,0.82
1264.01,1264,PC,2.7441672,7.84317,172.233,10.634,141.755,5040.0,4.38482,0.97
1265.01,1265,KP,2.2047452,17.9781,7992.22,10.0274,341.079,6532.23,3.96818,1.99
1266.01,1266,CP,10.8948421,2.4691414,5.5137471,11.0402,36.0118,3618.0,4.79432,0.435666
1266.02,1266,CP,18.8016111,1.9112282,2.6636757,11.0402,36.0118,3618.0,4.79432,0.435666
1267.01,1267,KP,6.7900981,9.7548481,477.5289979,11.636,,6378.0,4.438,2.00068
1268.01,1268,CP,8.157721,9.31888,91.0972,10.1495,109.557,5091.2,4.47,0.9
1269.01,1269,PC,4.2529641,2.3483383,231.2034004,10.9897,172.138,5591.0,4.38111,0.848906
1269.02,1269,PC,9.2378703,2.22995,54.6767,10.9897,172.138,5591.0,4.38111,0.85
127.01,127,CP,3.7955178,10.3261619,18.0832336,14.1266,140.225,3424.0,4.438,0.445372
1270.01,1270,FP,14.3034613,18.4949,15.38,11.463,171.138,5056.6,4.53,0.83
1271.01,1271,KP,6.1349783,13.1383,861.554,7.4556,92.2589,5828.7,3.84,2.05
1272.01,1272,CP,3.3159772,4.5947,120.595,11.0244,137.572,4972.7,4.54,0.81
1273.01,1273,CP,4.6313014,9.34848,225.013,10.418,177.118,5736.0,4.39,1.07
1274.01,1274,PC,19.3203478,9.38964,13.544,11.8994,178.141,4968.1,4.5,0.8
1275.01,1275,FA,11.3246821,4.2917226,59.1706102,10.5954,138.591,5518.0,4.59176,0.824734
1276.01,1276,FA,6.261169,1.3468319,6.9816945,12.5405,24.5209,3145.0,5.04431,0.211257
1277.01,1277,FA,,3.2287724,45.1713284,9.76775,100.772,5544.0,4.5609,0.857648
1277.02,1277,PC,14.8559691,2.72638,64.0545,9.76775,100.772,5544.0,4.5609,0.86
1278.01,1278,CP,14.4751062,8.6976173,6.5402175,11.7819,75.5759,3841.0,4.69364,0.55035
1279.01,1279,PC,9.6141636,3.2264735,74.7359105,9.99454,107.055,5477.0,4.5707,0.840608
128.01,128,PC,4.9404714,2.3216,320.012,7.9849,68.4727,6086.0,4.26269,1.13
1280.01,1280,PC,9.692636,3.21431,28.0951,10.6355,92.4381,4665.0,4.56182,0.75
1281.01,1281,PC,6.390888,2.47201,376.532,9.6635,178.259,6191.0,4.27017,1.32
1282.01,1282,KP,0.9689927,17.1331258,6992.032823,11.4373,444.586,6430.0,4.25113,1.41398
1283.01,1283,KP,10.338505,11.8729,110.512,9.7525,92.3831,5336.96,4.55466,0.84
1284.01,1284,FP,1.283251,2.558112,172.0252913,12.5313,110.246,3855.0,4.68499,0.560391
1285.01,1285,FP,1.2284388,1.866263,118.2802346,10.9313,41.9934,3526.0,4.71105,0.53023
1286.01,1286,APC,0.6166953,10.4852,12724.9,10.1653,278.771,6588.0,4.1855,1.57
1287.01,1287,PC,9.6001126,2.4070295,193.1543783,8.593,92.7225,5891.0,4.30161,1.2103699
1288.01,1288,CP,2.6998294,4.94551,1198.41,9.93119,114.865,6180.0,4.57956,0.92
1289.01,1289,FP,0.581322,2.2014886,194.5178158,12.9984,89.21544,3446.0,4.83941,0.38621
129.01,129,CP,0.980972,5.9162923,719.5629045,9.9005,61.7856,4486.0,4.49914,0.764401
1290.01,1290,KP,5.3987355,2.25345,335.249,9.50898,144.166,5875.23,4.26474,1.26
1291.01,1291,PC,7.16199,5.05452,1230.42,10.8722,428.123,6229.0,4.0,1.81
1292.01,1292,FP,1.4412175,17.0442,1160.55,9.84566,190.403,5672.9,4.13,1.46
1293.01,1293,PC,1.6849938,3.76716,342.918,10.8605,239.983,5923.0,4.38,1.11
1294.01,1294,CP,3.9152737,9.43435,311.498,10.9458,332.648,5714.0,4.05,1.58
1295.01,1295,PC,3.1968838,14.9685779,1843.1329908,10.7973,388.227,6470.0,4.15,1.59715
1296.01,1296,CP,3.9443668,14.5727196,1078.5986988,10.8041,323.265,5494.0,3.93,1.75475
1297.01,1297,FP,3.93034,14.8838,815.91,10.9873,283.32,6292.0,,1.37
1298.01,1298,CP,4.5371361,9.8153513,732.0077048,10.9585,319.036,5731.0,4.1,1.48668
1299.01,1299,FP,5.929405,,,10.451,,,,
130.01,130,CP,14.3392144,2.2963233,118.7538488,7.4371,57.5846,6295.7,4.438,1.1374201
1300.01,1300,KP,2.8716983,18.1267,4494.25,9.823,321.376,6840.0,4.05,1.91
1301.01,1301,PC,6.0964074,2.5856853,69.8633506,10.5216,90.8693,4820.4,4.6,0.731699
1301.02,1301,PC,,4.258255,0.2347069,10.5216,90.8693,4820.4,4.6,0.731699
1302.01,1302,PC,5.6666168,14.8589,442.536,10.6724,339.455,6530.0,4.23,1.47
1303.01,1303,FP,1.56029,18.4825,38412.5,9.87278,387.708,6897.0,3.89,2.29
1304.01,1304,FP,8.8735214,6.0401,1064.98,9.76577,156.338,5992.0,4.34,1.18
1305.01,1305,FP,7.8513729,,,10.3018,875.061,,,
1306.01,1306,FP,7.6869063,23.7824,655.022,10.0194,364.477,5147.3,,3.07
1307.01,1307,APC,2.534612,,336.934,10.7967,,5009.6,,
1308.01,1308,FP,1.3797091,22.2329,28702.5,10.6168,543.011,5924.0,3.68,2.67
1309.01,1309,FP,1.49861,,90202.8,10.6229,686.879,8590.0,4.12,
131.01,131,APC,6.2407826,16.0959,41.7384,9.8567,,4174.0,4.34197,0.9
1310.01,1310,FP,2.6796,11.8862,823.434,10.5742,247.975,5938.0,4.23,1.32
1311.01,1311,APC,6.1406417,26.5174686,2040.1072476,10.5819,556.813,8298.0,4.19,1.87493
1312.01,1312,FP,11.0765063,12.8076,189.348,10.1098,316.176,6460.0,4.0,1.86
1313.01,1313,FP,0.6193401,8.84136,55990.1,9.6996,303.313,7812.5,,1.79
1314.01,1314,FP,2.6400663,18.2671,7719.64,9.90482,285.36,5155.0,,2.72
1315.01,1315,FP,2.5778717,18.687,62241.5,9.14819,453.744,8321.0,3.75,3.16
1316.01,1316,FP,3.80509,8.57193,1214.11,10.3332,434.962,6555.5,3.83,2.35
1317.01,1317,FP,2.99041,24.2511,54264.3,10.2918,697.116,8542.0,3.66,3.56
1318.01,1318,PC,4.9865029,,,10.151,343.728,,,
1319.01,1319,FP,0.890967,2.89678,3225.32,9.3213,73.6326,5159.2,4.5,0.87
132.01,132,CP,2.1096849,3.5175748,644.2120132,10.8061,163.678,5673.0,4.55383,0.940806
1320.01,1320,PC,3.9729429,,,10.334,340.289,,,
1321.01,1321,FP,1.19888,20.5525,3694.96,10.0849,1139.32,7315.0,,5.46
1322.01,1322,APC,3.37644,,1059.26,10.0819,713.725,8639.7,3.96,
1323.01,1323,FP,2.03905,6.42307,26394.8,8.26618,301.421,9003.0,3.94,2.68
1324.01,1324,FP,2.9424142,9.70968,23595.1,10.1894,339.736,6854.0,4.1,1.79
1325.01,1325,FP,1.0793011,3.31116,7736.05,9.9809,52.4946,4349.3,4.62,0.67
1326.01,1326,FP,8.0428575,,6718.53,8.6746,285.587,8286.0,,
1327.01,1327,APC,3.9392211,27.6744,11779.7,8.38189,457.792,8715.0,3.55,4.12
1328.01,1328,FP,4.0157492,6.47219,669.61,10.3599,397.905,6585.0,3.94,2.07
1329.01,1329,FP,2.01976,7.3626,5926.69,10.2835,398.627,7274.6,4.18,1.72
133.01,133,PC,8.1995368,1.9226211,26.2353114,9.9762,48.6326,4028.0,4.55902,0.650533
1330.01,1330,FP,1.748054,,,9.521,,,,
1331.01,1331,FP,2.65646,12.1711,948.066,9.08409,402.661,6135.4,3.4,3.98
1332.01,1332,FP,2.65688,,,10.8823,645.841,,,
1333.01,1333,CP,4.7201912,15.2105,1112.85,9.03527,200.492,6696.0,4.08,1.8
1334.01,1334,FP,4.03349,23.4514,5512.68,9.5526,1276.26,11348.0,,6.37
1335.01,1335,FP,3.3295394,14.3988,2238.0,10.4806,624.639,7965.0,3.98,2.35
1336.01,1336,FP,3.8615978,13.8394,2320.32,10.2115,524.29,7396.0,3.89,2.45
1337.01,1337,KP,3.3448404,20.8091,4587.45,9.8787,427.678,9364.0,4.32,1.76
1338.01,1338,CP,95.174,7.8498891,0.9938316,11.4881,399.017,5723.2,3.6,1.51811
1339.01,1339,CP,8.8803247,3.19902,80.8708,8.2929,53.6089,5555.7,4.49,0.92
1339.02,1339,CP,28.5804571,2.55979,12.8234,8.2929,53.6089,5555.7,4.49,0.92
1339.03,1339,CP,38.3513495,2.6167,25.3934,8.2929,53.6089,5555.7,4.49,0.92
134.01,134,CP,1.4015183,1.4616853,149.3747543,9.22978,25.1496,3794.0,4.67812,0.597007
1340.01,1340,FP,8.5874668,5.3744721,152.0429498,10.8037,208.687,5929.0,4.48275,0.987583
1341.01,1341,FP,6.4474918,48.9878,720.601,9.53591,236.568,6477.6,4.13,1.69
1342.01,1342,FP,1.4136455,,5133.26,10.4243,,5869.0,,
1343.01,1343,FP,3.4040139,5.34279,81123.4,10.0062,400.034,9622.0,4.39,1.65
1344.01,1344,FP,13.7431164,16.0334,111.168,8.88797,121.182,5941.5,4.23,1.4
1345.01,1345,PC,8.47134,16.9325,3465.35,10.8049,788.93,5146.0,,4.88
1346.01,1346,PC,5.5025577,2.7049797,102.6644008,10.7261,115.45,4965.0,4.56,0.784109
1346.02,1346,PC,1.7622537,2.5235818,468.5415425,10.7261,115.45,4965.0,4.56,0.784109
1347.01,1347,PC,0.8474218,1.7536544,1876.1315489,10.7157,147.476,5300.0,4.56,0.846387
1347.02,1347,PC,4.8420438,1.6177405,183.6641995,10.7157,147.476,5300.0,4.56,0.846387
1348.01,1348,FP,2.14056,1.83828,316.156,10.6666,101.713,4567.0,4.39,0.84
1349.01,1349,APC,12.71672,2.7546,34.1387,9.34822,130.242,5711.1,4.24,1.27
135.01,135,CP,4.1269046,17.0952,1436.49,9.2205,196.852,6888.0,4.23416,1.59
1350.01,1350,PC,5.5402372,17.4013,2282.41,10.3589,598.635,6415.0,3.49,3.39
1351.01,1351,APC,5.92941,,,10.3267,125.308,,,
1352.01,1352,APC,5.29625,14.6325,360.497,10.4209,315.0431,5958.7,,1.93
1353.01,1353,FP,4.4350025,9.91393,6855.78,10.1503,464.209,9706.0,4.29,1.87
1354.01,1354,FP,1.4287976,9.00484,165726.0,8.78822,245.776,9224.0,4.37,1.65
1355.01,1355,PC,2.1702725,15.2590586,11706.9549101,8.65269,248.148,9218.0,4.27,1.8527499
1356.01,1356,PC,24.2544697,,1556.33,8.9468,4772.59,8381.3,,
1357.01,1357,FP,0.33759,2.96097,9164.98,10.2193,254.401,7387.0,4.39,1.37
1358.01,1358,FP,1.67346,5.10182,19786.3,8.63701,356.681,10445.0,4.09,2.45
1359.01,1359,FP,2.5152549,13.4294,4740.94,10.2732,335.203,5915.0,3.82,2.11
136.01,136,CP,0.4628844,1.3543237,64.718104,11.9238,14.8846,3043.0,5.09707,0.188624
1360.01,1360,FP,0.70902,5.18865,65312.0,10.0146,533.615,8999.0,4.05,2.36
1361.01,1361,PC,2.2374051,12.119751,4061.5979355,10.2202,339.994,7050.0,4.19,1.6635
1362.01,1362,PC,1.9173816,17.5081,1941.36,9.7736,975.533,8129.0,,7.39
1363.01,1363,FP,9.6926439,13.0906,87.6527,10.3843,615.12,6012.0,3.39,3.51
1364.01,1364,PC,1.7753644,9.49405,7558.32,9.2118,595.288,9598.0,3.81,3.23
1365.01,1365,FP,1.8286961,21.4433,18194.7,10.4849,244.318,6046.3,4.43,1.23
1366.01,1366,FP,14.8626982,26.5090911,202.6095767,8.48216,118.59,5705.0,3.97,1.73364
1367.01,1367,FP,2.0881134,5.41738,8383.12,9.24102,195.858,6255.8,4.11,1.7
1368.01,1368,FP,1.25562,2.95064,2790.4,9.1384,158.181,5717.0,3.97,1.72
1369.01,1369,FP,7.6047417,6.14418,2393.29,10.4216,516.299,9139.0,4.29,1.8
137.01,137,FA,4.8173797,1.71137,33.919,10.702,88.8838,4651.0,4.56937,0.69
1370.01,1370,FP,5.2651271,11.2446,2619.14,9.25068,275.493,8728.0,4.32,1.7
1371.01,1371,APC,5.0095595,36.2553,2088.59,9.948,302.295,6527.0,4.11,1.75
1372.01,1372,FP,6.1600888,8.22262,143.457,10.3126,244.043,5772.0,4.07,1.55
1373.01,1373,KP,3.8529962,15.6058,1669.87,9.995771,275.358,6893.4,4.22,1.57
1374.01,1374,FP,1.06884,10.3628,32361.2,9.8261,1013.56,9222.0,3.42,4.94
1375.01,1375,FP,5.4561177,5.78741,796.96,10.4568,365.168,7465.0,4.31,1.51
1376.01,1376,FP,1.7370044,4.1517239,2883.8882363,10.2566,240.012,6026.0,4.16,1.4505
1377.01,1377,FP,1.99143,,108701.0,10.1441,4984.88,9458.2,,
1378.01,1378,FP,5.7785318,42.6903,2264.51,9.624,547.399,8224.0,3.81,2.92
1379.01,1379,APC,1132.0244686,30.6957,449.947,10.3842,366.242,5984.0,3.98,2.07
138.01,138,APC,6.1982658,7.84585,234.343,9.5739,128.488,5722.0,4.35582,1.11
1380.01,1380,FP,1.41072,8.4993,2001.09,9.32845,305.674,5197.0,,3.84
1381.01,1381,PC,6.5601782,28.2675,20126.7,10.379,737.108,9976.0,4.01,2.62
1382.01,1382,FA,0.44482,10.8884,14152.2,9.62426,285.666,7184.0,4.1,1.88
1383.01,1383,FP,1.532703,10.8699,26916.4,9.5621,178.003,6023.1,4.24,1.39
1384.01,1384,FP,0.7131492,4.89712,18159.7,10.0009,235.218,5128.9,3.88,1.93
1385.01,1385,FP,4.52318,,,8.437,324.346,,,
1386.01,1386,CP,25.8386422,4.31235,32.9135,10.0618,146.858,5769.0,4.43,1.03
1387.01,1387,FP,0.78381,3.89595,9401.36,8.95861,239.688,7842.0,4.22,1.72
1388.01,1388,KP,4.4653014,14.5338,243.703,9.76031,158.979,6051.2,4.35,1.18
1389.01,1389,PC,3.062624,,204.269,9.957501,,5086.8,,
139.01,139,CP,11.0708575,2.3337648,22.4219066,9.3636,42.4061,4356.0,4.53491,0.700727
1390.01,1390,FP,2.63725,8.74081,2643.68,10.3093,523.373,7495.0,3.88,2.5
1391.01,1391,FP,2.7260173,4.98036,4788.29,10.4602,115.746,5256.0,4.59,0.79
1392.01,1392,FP,2.86876,8.48351,2571.69,10.399,594.193,8342.0,3.9,2.65
1393.01,1393,FP,0.5590256,4.22851,2015.68,10.1993,248.79,,,1.35
1394.01,1394,FP,2.958148,4.47387,4739.26,9.44275,195.022,6294.0,4.13,1.58
1395.01,1395,FP,0.98736,3.41784,2591.32,10.1277,279.953,6301.3,4.07,1.69
1396.01,1396,FP,3.99307,6.35126,1282.52,10.3217,102.931,4731.1,4.35,0.93
1397.01,1397,FP,8.6795072,24.132,578.958,10.1799,194.993,6057.0,4.43,1.14
1398.01,1398,APC,6.5560604,13.1465,1056.97,8.6291,648.398,8918.0,3.51,4.58
1399.01,1399,FP,1.3812787,5.91488,24595.6,10.2107,252.396,6483.0,4.28,1.38
140.01,140,APC,2.2813432,12.7387194,5760.9720984,9.7828,337.105,6174.0,4.27404,2.35511
1400.01,1400,FP,5.48923,11.8401,2592.62,10.938,370.791,6004.0,4.06,1.62
1401.01,1401,FP,7.3845072,23.6091,514.397,10.9828,383.166,6149.2,,1.43
1402.01,1402,FP,0.43889,6.69456,14357.3,10.5896,576.745,7111.0,3.91,2.32
1403.01,1403,FP,2.3359622,18.3852989,7363.4830838,10.7387,482.603,7577.0,4.05,2.0780001
1404.01,1404,PC,6.8674054,2.4024,297.944,10.9425,247.074,6051.5,4.48,1.03
1404.02,1404,PC,14.431887,3.73311,52.4908,10.9425,247.074,6051.5,4.48,1.03
1405.01,1405,FP,12.64001,,703.834,8.4239,,5195.1,,
1406.01,1406,CP,10.5739824,9.43898,171.146,11.4266,414.23,6519.0,4.36,1.27
1407.01,1407,KP,9.9783319,2.0515332,300.9646623,7.7275,80.8994,6073.5,4.1,1.47131
1408.01,1408,CP,4.424712,8.05593,271.896,8.82374,139.484,6594.0,4.23,1.49
1408.02,1408,KP,2.2222094,1.39527,2005.35,8.82374,139.484,6594.0,4.23,1.49
1409.01,1409,APC,4.7182888,15.2763,876.886,8.3764,83.2324,6112.0,,2.74
141.01,141,CP,1.0082361,1.7202,1882.94,7.384,48.0883,5795.29,4.438,1.13
1410.01,1410,PC,1.2168732,3.43106,153.719,10.1917,72.7512,4634.6,4.51,0.78
1411.01,1411,CP,1.4520486,1.404,266.85,9.1043,32.4778,4184.0,4.57376,0.69
1412.01,1412,APC,4.731977,6.97384,3.01841,11.0997,81.0643,4223.45,4.61744,0.66
1413.01,1413,PC,6.1182129,6.1579891,149.0299553,10.1188,115.417,5427.0,4.51461,0.890109
1414.01,1414,APC,3.0197807,17.9176077,2558.7198805,11.029,460.951,7128.0,4.23768,1.58815
1415.01,1415,PC,14.4193583,4.7835825,186.8992158,8.39816,112.152,6383.0,4.24518,1.41048
1416.01,1416,CP,1.0697621,1.60037,1061.92,9.0739,55.0135,4946.0,4.53834,0.8
1417.01,1417,CP,3.0726434,19.9197757,2446.8848714,8.51017,151.528,7164.0,4.25661,1.55831
1418.01,1418,FA,0.6763235,1.700035,42572.1587375,6.76754,161.067,8475.0,3.82228,2.9486499
1419.01,1419,KP,2.8997405,10.0433,176.587,10.7164,134.554,5224.0,4.55801,0.82
142.01,142,PC,0.8533534,12.600718,262.1025386,14.7109,320.237,3658.0,4.438,0.608076
1420.01,1420,PC,6.9561134,12.090823,136.9557694,11.2287,201.918,5387.0,4.46259,0.940037
1421.01,1421,APC,2.8879675,,634.2192374,10.5998,74.2281,5780.0,4.438,
1422.01,1422,CP,13.001789,3.84805,90.515093,10.1308,155.141,5914.0,4.46,1.00826
1423.01,1423,FP,2.7556532,6.4145519,207.2386368,10.9243,112.383,4993.0,4.66918,0.696945
1424.01,1424,PC,4.8962484,3.5246468,95.080851,10.5152,86.8203,4528.99,4.48318,0.799965
1425.01,1425,APC,1.0318213,28.2906,8422.18,9.25755,153.904,5810.6,4.13,1.49
1426.01,1426,FP,0.78999,1.99,5497.38,9.76952,129.284,5558.0,4.43,1.1
1427.01,1427,FP,12.80758,11.4222,28.4034,10.0526,72.6157,5094.4,,0.63
1428.01,1428,FP,11.35626,12.9372,1493.65,10.8475,504.976,6314.0,3.87,2.14
1429.01,1429,FP,0.6412558,4.841202,10373.5192117,11.6459,435.255,5854.65,4.1262,1.47292
143.01,143,KP,2.3109689,17.30428,4324.0354536,9.77486,298.109,6371.0,3.94807,1.95411
1430.01,1430,CP,7.4341456,1.97737,48.0098,8.3879,41.1706,5064.0,4.57887,0.78
1431.01,1431,CP,2.650232,15.9327,1454.53,7.79824,148.925,7400.0,4.11,1.94
1432.01,1432,PC,6.1095756,2.19963,117.102,9.4653,95.1757,5587.0,4.51,0.91
1433.01,1433,APC,12.4379715,24.6478297,3.4868062,12.4647,67.9631,3275.0,4.75761,0.476997
1434.01,1434,PC,29.902663,2.0294563,12.0207983,8.0621,37.7873,5393.86,4.67802,0.735511
1435.01,1435,PC,0.6858278,1.216,1568.58,9.9802,92.8659,5142.0,4.54622,0.82
1436.01,1436,PC,0.8675883,1.4302423,1118.0589981,11.0906,131.601,5011.22,4.6136,0.74524
1437.01,1437,PC,18.84101,2.11414,104.735,8.69378,103.297,6093.0,4.32207,1.22
1438.01,1438,PC,5.1396634,3.08154,53.8627,10.3237,110.513,5374.0,5.96065,0.82
1438.02,1438,PC,9.4280907,2.37465,13.1589,10.3237,110.513,5374.0,5.96065,0.82
1439.01,1439,CP,27.6439059,3.9949468,84.2986281,9.98671,230.306,5873.0,4.043,1.62481
144.01,144,CP,6.267832,1.99779,203.434,5.1054,18.2702,5950.0,4.438,1.15
1440.01,1440,PC,15.5174519,2.43592,207.048,9.80972,237.152,5780.0,4.438,1.34
1440.02,1440,PC,4.6274206,1.43332,557.8163511,9.80972,237.152,5780.0,4.438,1.34
1441.01,1441,PC,22.092974,2.33525,64.932,9.48477,141.133,5885.0,4.27782,1.24
1442.01,1442,CP,0.4090681,1.1833779,207.0242436,12.4934,41.1659,3328.0,4.91612,0.308799
1443.01,1443,PC,23.5406962,2.13419,16.1306,9.9377,85.8034,5236.0,4.63898,0.75
1444.01,1444,CP,0.4702801,1.5890513,5028.509646,10.1522,125.463,5466.0,4.48625,0.92499
1445.01,1445,PC,9.8130697,2.67352,175.261,10.6074,215.246,6240.0,4.46607,1.06
1445.02,1445,PC,4.7842093,2.14401,428.772,10.6074,215.246,6240.0,4.46607,1.06
1446.01,1446,PC,6.3170657,2.4720516,108.3220651,10.7502,133.863,5180.0,4.54308,0.83031
1446.02,1446,PC,4.5057387,1.7133121,169.9741138,10.7502,133.863,5180.0,4.54308,0.83031
1447.01,1447,FA,1.2273079,3.6075647,10396.9641276,8.1033,309.2709,6906.0,4.438,4.12041
1448.01,1448,PC,8.0970819,2.6354043,5.3632275,13.1717,73.3345,3391.0,4.84373,0.381586
1449.01,1449,FA,,3.492429,1.3124685,10.745,56.3228,5780.0,4.64751,0.604385
1449.02,1449,PC,2.3691849,1.614201,427.9831307,10.745,56.3228,5780.0,4.64751,0.604385
145.01,145,PC,5.13002,8.86428,842.866,11.6789,438.421,5430.7,4.4,1.58
1450.01,1450,PC,2.0439268,1.0924808,44.9492524,10.0306,22.4467,3407.0,4.7606,0.473603
1451.01,1451,PC,16.5379864,2.51948,53.0216,8.9989,91.9362,5781.0,4.43068,1.03
1452.01,1452,CP,11.0619937,1.6184944,2.0225025,12.295,30.5212,3248.0,4.95407,0.275364
1453.01,1453,PC,6.5886848,2.14386,26.1706,10.1426,78.7415,4920.0,4.64,0.71
1453.02,1453,PC,4.3135259,1.12982,87.5472,10.1426,78.7415,4920.0,4.64,0.71
1454.01,1454,PC,2.6794168,13.6925582,1027.9022729,11.1612,289.372,6075.0,4.38,1.14394
1455.01,1455,APC,3.6231429,18.4111,485.19,10.1543,245.692,6458.8,4.32,1.35
1456.01,1456,CP,18.712253,10.3984,171.765,8.0417,80.6665,6125.0,4.29,1.27
1457.01,1457,APC,6.3768548,,774.775,7.1145,41.2482,6393.0,,
1458.01,1458,KP,2.7759225,14.235101,1186.3541868,10.374,226.637,6140.0,4.32,1.24182
1459.01,1459,FA,9.155934,2.4949092,66.1504006,10.1583,101.358,5219.0,4.55718,0.82204
146.01,146,FP,6.30556,,,10.7124,739.632,,,
1460.01,1460,FP,6.8424983,16.4578474,215.5002138,9.9176,150.102,5766.0,4.438,1.1282001
1461.01,1461,APC,3.5686777,20.2503751,876.963913,11.3805,359.959,6046.0,4.26929,1.28529
1462.01,1462,CP,2.1779407,1.28228,759.183,5.8961,27.0498,5801.89,4.25132,1.26
1463.01,1463,KP,2.8791023,12.0920506,693.2320081,12.0401,367.658,5583.0,4.33946,1.1145999
1464.01,1464,PC,11.3125266,2.686447,56.1140618,10.8597,151.654,5290.0,4.53286,0.854841
1465.01,1465,KP,1.4200248,12.5242,382.328,11.8478,185.615,4910.0,4.57248,0.77
1466.01,1466,PC,1.8718991,2.40733,167.099,11.0278,86.5783,4201.0,4.5079,0.75
1467.01,1467,PC,5.9711357,1.8721145,18.0882455,10.5977,37.4418,3834.0,4.74552,0.490737
1468.01,1468,CP,15.5324385,2.013576,2.1399188,10.8858,24.7399,3382.0,4.85532,0.369306
1468.02,1468,CP,1.880531,1.4548629,35.7280633,10.8858,24.7399,3382.0,4.85532,0.369306
1469.01,1469,KP,3.0929674,1.3536173,192.9278761,4.6278,6.53127,4884.29,4.59034,0.750598
1469.02,1469,KP,6.7650278,1.27931,32.4433,4.6278,6.53127,4884.29,4.59034,0.75
147.01,147,FP,3.4231002,35.4084057,3086.1129325,11.8999,820.079,5620.9,3.6,2.6126101
1470.01,1470,CP,2.5272822,2.2007181,45.3608214,11.4752,51.9503,3624.0,4.74607,0.49012
1471.01,1471,CP,20.7724316,3.91576,209.722,8.5725,67.5478,5625.56,4.46798,0.97
1471.02,1471,CP,52.5637056,3.28372,14.3711,8.5725,67.5478,5625.56,4.46798,0.97
1472.01,1472,PC,6.3634106,4.4784698,110.0200699,10.5508,121.84,5103.0,4.50257,0.859483
1473.01,1473,PC,5.254492,2.16083,317.956,8.297,67.6203,5958.0,4.48217,0.99
1474.01,1474,FP,5.222621,3.7216015,2.7908584,14.1431,83.8106,3453.0,4.95337,0.275946
1475.01,1475,PC,8.4953513,5.2961699,2555.3062468,8.77994,294.237,10012.0,4.29876,1.88016
1476.01,1476,KP,1.2175089,12.1383898,5879.5644468,10.2242,268.43,6596.04,4.2467,1.46216
